strategy,day_index,release_hour,start_slot,inherited_actual_soc_kwh,downward_kwh,upward_kwh,downward_cost_yuan,upward_cost_yuan,expected_keep_emergency_cost_yuan,expected_revised_emergency_cost_yuan,expected_gross_saving_yuan,applied
S1,45,6,36,7132.491265502065,102.55570174270497,5.684341886080802e-14,21.600190371918384,1.1530403298820604e-13,0.0,0.0,0.0,True
S1,46,6,36,9874.074074074075,122.89143499699048,9.094947017729282e-13,25.968827349926197,1.237094693351537e-12,0.0,0.0,0.0,True
S1,47,6,36,9874.347268015905,394.46708095749113,0.0,83.35688749069706,0.0,0.0,0.0,0.0,True
S1,48,6,36,9860.375725802473,0.0,2412.33022464851,0.0,2301.716731583532,12530.331792902336,0.0,12530.331792902336,True
S1,49,6,36,9781.508408563415,200.34340603967632,0.0,42.335605587712394,0.0,0.0,0.0,0.0,True
S1,50,6,36,9885.33002244669,33.908738557798074,931.7592756898871,7.14589083393469,1140.8347497556954,6451.021557643927,1.9033905118703843e-11,6451.021557643908,True
S1,51,6,36,6529.327626066219,13.079710037834047,24.091565605816356,2.748312682256213,25.11660493701895,130.03041044294966,0.0,130.03041044294966,True
S1,52,6,36,5902.545199276095,73.2898972602801,228.55331034526816,15.399695676653305,266.21998803565657,1372.3860468417113,0.0,1372.3860468417113,True
S1,53,6,36,9877.17712473625,0.0,985.702190349897,0.0,1209.2263337938036,5962.517924403541,2.3792381398379804e-12,5962.517924403538,True
S1,54,6,36,9915.653310886644,408.8872652152289,0.0,86.16845936732867,0.0,0.0,0.0,0.0,True
S1,55,6,36,9831.112284511786,28.377059359829445,489.18056884870657,5.97427739567288,578.205642524057,3080.3875233883805,0.0,3080.3875233883805,True
S1,56,6,36,9869.11363804714,70.9410239185404,1315.0071413993182,14.935351484107688,1062.322092006951,7485.723135264044,1.5068508218973876e-11,7485.723135264028,True
S1,57,6,36,9874.074074074075,263.5469883522661,92.09141542697012,55.48505908401234,94.08705706776526,642.4297140185118,0.0,642.4297140185118,True
S1,58,6,36,5763.168627817064,63.95875989754552,32.21049804791729,13.428668827779621,33.333033904885646,188.11543980797586,0.0,188.11543980797586,True
S1,59,6,36,8598.223577940515,913.4816252976467,1.1368683772161603e-13,193.127316966377,1.3239969121059404e-13,0.0,0.0,0.0,True
S1,60,6,36,9968.343490460156,913.0765803996691,2.2737367544323206e-13,191.6931590214173,1.4462671060755382e-13,0.0,0.0,0.0,True
S1,61,6,36,9916.275925925926,873.8083980914321,0.0,182.83487870445683,0.0,0.0,0.0,0.0,True
S1,62,6,36,9966.329573512907,760.0793625635521,4.4565240386873484e-10,158.76631629677823,2.8343492886051534e-10,0.0,0.0,0.0,True
S1,63,6,36,9890.536700336701,595.0264999801319,0.0,124.84982981574775,0.0,0.0,0.0,0.0,True
S1,64,6,36,9945.84758698092,644.2566458008394,0.0,134.61338298153473,0.0,0.0,0.0,0.0,True
S1,65,6,36,6563.557137805838,804.4236634646868,2.0463630789890885e-12,169.28270736831433,1.3010009070058005e-12,0.0,0.0,0.0,True
S1,66,6,36,5049.960288002248,246.8045248266045,2.8421709430404007e-12,52.32255926324018,3.853745056403568e-12,0.0,0.0,0.0,True
S1,67,6,36,9932.409259259259,482.5059364707854,0.0,98.13402000830564,0.0,0.0,0.0,0.0,True
S1,68,6,36,9893.082188097644,121.80455097552016,788.622600394642,24.896071493075304,972.7887432274154,3716.97325001537,1.3422777556115763e-11,3716.9732500153564,True
S1,69,6,36,9935.664814814814,417.5218332935771,5641.736234410116,85.33879340588695,4446.941240942091,31337.10919667648,2.284345512748587e-11,31337.109196676458,True
S1,70,6,36,9923.561391694726,310.54540743673454,0.0,63.47349588723455,0.0,0.0,0.0,0.0,True
S1,71,6,36,9878.47037037037,236.84750894451122,0.0,48.41011660413571,0.0,0.0,0.0,0.0,True
S1,72,6,36,4836.351158473628,105.72732733308084,135.40921033112238,22.111706789424723,161.76250780659043,668.3121575884226,0.0,668.3121575884226,True
S1,73,6,36,4340.646770134682,11.981386770844608,547.3317784251584,2.5057751660838785,713.3819064735038,3171.137399174365,5.611013875750359e-13,3171.1373991743644,True
S1,74,6,36,9852.681738496072,26.986834269747646,1912.9339991498248,5.515936391294538,1440.959151330563,10725.821023508128,2.1452600584837e-11,10725.821023508106,True
S1,75,6,36,9927.218518518519,145.75872345888007,0.0,29.792151203783593,0.0,0.0,0.0,0.0,True
S1,76,6,36,9927.711111111112,238.31502489309025,0.0,49.87933471012379,0.0,0.0,0.0,0.0,True
S1,77,6,36,9885.061111111112,154.45211498930024,4560.825758223764,31.56902485361524,3923.806761404762,25972.563170496855,4.1633452951828074e-10,25972.56317049644,True
S1,78,6,36,9693.920534410774,46.80715631153771,568.0355306400004,9.796737816004843,649.8625924514139,2873.6528636888356,0.0,2873.6528636888356,True
S1,79,6,36,3389.1964237037023,0.0,555.2844607718862,0.0,658.6623803936058,2115.8212603702623,2.314543223747023e-12,2115.82126037026,True
S1,80,6,36,4164.278621419757,0.0,287.99011771072264,0.0,350.9976316391792,1057.8005711621113,0.0,1057.8005711621113,True
S1,81,6,36,9718.752283052752,0.0,203.81075446058685,0.0,277.9316434170793,872.0139111654094,0.0,872.0139111654094,True
S1,82,6,36,9871.286806397306,0.0,1168.113569622083,0.0,1408.574426683116,6927.3874593695145,0.0,6927.3874593695145,True
S1,83,6,36,9639.88936141414,0.0,260.09922461173176,0.0,353.98151357738203,1088.5081922440436,0.0,1088.5081922440436,True
S1,84,6,36,9794.699732794617,0.0,1060.9787244462586,0.0,1236.3749647312632,5280.674433507709,0.0,5280.674433507709,True
S1,85,6,36,9656.942084921435,98.08354683897164,532.1634886161207,20.487464097970562,659.7142736996722,3712.3724965860574,5.551555659621954e-12,3712.372496586052,True
S1,86,6,36,4289.032877648712,114.51762419339127,0.0,23.87162869275955,0.0,0.0,0.0,0.0,True
S1,87,6,36,3707.1707235521885,151.15941416367167,47.05780102026,31.50974737509865,59.52393056749967,232.2537769354325,1.1222027751500719e-12,232.2537769354314,True
S1,88,6,36,9621.763021989342,0.0,130.81867571888358,0.0,180.61721584558796,557.6097388702881,3.1723175197839737e-12,557.6097388702849,True
S1,89,6,36,9040.420175538726,0.0,8865.940981788679,0.0,7671.896001866733,50535.735068087015,1.0338396805309457e-13,50535.735068087015,True
S1,90,6,36,9298.265313232321,0.0,1649.5797979466288,0.0,1978.4656879167057,9276.49245128026,0.0,9276.49245128026,True
S1,91,6,36,9418.313213670035,0.0,3763.4234866772035,0.0,4136.357769691191,21316.151666247584,1.4506387202573024e-12,21316.151666247584,True
S1,92,6,36,9709.184701111106,0.0,241.15604727323108,0.0,318.61097924079337,934.1391642613762,0.0,934.1391642613762,True
S1,93,6,36,3358.4595153928194,49.6206371776949,5.684341886080802e-14,10.387670012565891,7.990195172169479e-14,0.0,0.0,0.0,True
S1,94,6,36,2746.7247305809524,13.161278144342134,381.52098513516864,2.75520473099601,463.9307620672313,1546.4358735574374,0.0,1546.4358735574374,True
S1,95,6,36,9745.202079883173,0.0,301.80521990910563,0.0,430.31243560801437,1974.8880531873428,0.0,1974.8880531873428,True
S1,96,6,36,8981.894029933925,36.46303084055853,3126.8460857488826,7.650757058991316,3125.4368996987023,19573.33614867607,0.0,19573.33614867607,True
S1,97,6,36,9928.954157779714,57.726639759186355,187.70722343510363,12.112336425368813,266.5436590471688,1309.4455906832711,0.0,1309.4455906832711,True
S1,98,6,36,9891.757631992585,298.1889017827266,5.669683019909485,62.566681722177435,3.4979109391332583,32.03688408496215,0.0,32.03688408496215,True
S1,99,6,36,9785.894816852076,55.78636131335321,1316.9251965073781,11.65252594749784,907.2628660893843,7361.3701937963615,0.0,7361.3701937963615,True
S1,100,6,36,2267.6000717081592,0.0,1799.4431352276713,0.0,2288.0463809174466,7786.610539827016,4.0589611671748574e-12,7786.610539827012,True
S1,101,6,36,2739.704805241532,7.209253156464797,5.684341886080802e-14,1.5091975251794685,1.1530403298820604e-13,0.0,0.0,0.0,True
S1,102,6,36,9935.763642903848,149.49260226854074,0.0,31.366881899484774,0.0,0.0,0.0,0.0,True
S1,103,6,36,9445.030431629124,0.0,355.7560297472794,0.0,449.38741011722516,1296.6618172459557,0.0,1296.6618172459557,True
S1,104,6,36,8769.321854589478,154.68971210879693,2682.801398746783,32.45735144850838,2615.7658739897593,16756.79373846295,2.4585460778325796e-11,16756.793738462926,True
S1,105,6,36,9685.464258363194,77.40900252834768,2014.9087788021068,16.24213508506466,2384.8707133550265,13155.373824416838,0.0,13155.373824416838,True
S1,106,6,36,7530.685702647293,98.04662912009405,4632.316725669955,20.572369398775095,3424.622329174457,25328.312280847607,0.0,25328.312280847607,True
S1,107,6,36,2277.753573277627,31.3339139289277,429.966530868858,6.559495738239786,535.163425226521,1783.8780840883978,0.0,1783.8780840883978,True
S1,108,6,36,2709.791265395714,38.605164744553406,0.0,8.081671960621764,0.0,0.0,0.0,0.0,True
S1,109,6,36,9107.436891033669,0.0,2109.437041666836,0.0,1712.4494554754644,11739.996563814868,3.172317519783974e-11,11739.996563814837,True
S1,110,6,36,9444.666300135521,0.0,415.5575586237011,0.0,528.8669774425198,1523.5815789429992,0.0,1523.5815789429992,True
S1,111,6,36,8994.933780950296,0.0,5036.709683532799,0.0,4578.212023605544,29741.45992186011,0.0,29741.45992186011,True
S1,112,6,36,7029.447644691353,0.0,5084.44372273853,0.0,4583.525468674503,28640.766285591715,4.494378202934968e-13,28640.766285591715,True
S1,113,6,36,8150.336551358018,70.94958409810192,135.7426327552596,14.883139436418528,164.14219139621258,946.9406061006687,0.0,946.9406061006687,True
S1,114,6,36,2074.265023873456,38.50205034119705,126.09271648221207,8.057588179875601,156.52937668004301,521.7645889334741,0.0,521.7645889334741,True
S1,115,6,36,1845.4291490740754,0.0,345.5020070206843,0.0,434.44658815393177,1428.7083573404516,0.0,1428.7083573404516,True
S1,116,6,36,7038.9479288734565,135.34348323383165,2434.6953652086904,28.398081176179854,2231.7966420123284,13478.724203601061,3.1723175197839737e-12,13478.724203601058,True
S1,117,6,36,9807.67703439815,206.55023060265466,1795.576995322429,43.33884480776225,1292.8118010603298,9968.518315930041,0.0,9968.518315930041,True
S1,118,6,36,6629.793611867282,81.76592554722703,570.8693298513786,17.156314701343966,751.3455297929665,3982.3844450431707,0.0,3982.3844450431707,True
S1,119,6,36,5632.811533009257,289.0707703348644,473.24676859820033,60.65349439431688,547.3672699036124,2644.20971300413,1.5454659774150059e-12,2644.209713004129,True
S1,120,6,36,7032.357359598764,171.8778483580175,1485.0003124949953,36.063805758755116,1750.9829071927734,8082.548011901595,2.0268764444608677e-12,8082.548011901593,True
S1,121,6,36,2613.59168359568,0.0,266.69009157897386,0.0,313.5945324972985,984.7461946800395,8.135970119838021e-12,984.7461946800313,True
S1,122,6,36,2367.0060835030877,0.0,177.7899138041786,0.0,202.46360279368582,591.3211680883147,0.0,591.3211680883147,True
S1,123,6,36,9078.885843657406,1.6809641605761954,118.41111255577073,0.34357832687614226,165.52744527977381,826.0359211890709,1.9826984498649836e-11,826.0359211890511,True
S1,124,6,36,9822.98644013889,66.15848771022678,2.2737367544323206e-13,13.52237192055798,1.4355236999108455e-13,0.0,0.0,0.0,True
S1,125,6,36,5760.55251148148,0.0,5521.260980940082,0.0,5268.024746422861,28841.299657508676,1.5861587598919868e-12,28841.299657508676,True
S1,126,6,36,7010.740090370369,0.0,4388.4672854381915,0.0,3929.951594754812,24551.949496068926,8.494794201396872e-12,24551.94949606892,True
S1,127,6,36,9798.709327422837,0.0,387.73231599397815,0.0,627.6426483021983,2486.166425665176,0.0,2486.166425665176,True
S1,128,6,36,2177.338484552468,148.7675871838071,360.78664972582743,31.113103400555854,452.54130860458827,1523.6392189713451,0.0,1523.6392189713451,True
S1,129,6,36,2228.680545477331,0.0,1115.9366887461615,0.0,1495.8213102693296,5769.360267742061,2.8322233447397595e-14,5769.360267742061,True
S1,130,6,36,9429.873040046412,0.0,2566.7496179786667,0.0,2506.127004562166,15114.699823487601,0.0,15114.699823487601,True
S1,131,6,36,5124.807434198147,65.72391266686452,7636.696678791165,13.433547560039331,6635.875610937279,44437.5844588768,1.1041834113711956e-13,44437.5844588768,True
S1,132,6,36,9971.413788249194,0.0,1338.0599238047103,0.0,1789.747845913196,8891.644187664566,0.0,8891.644187664566,True
S1,133,6,36,9274.183472860866,0.0,4358.083404018774,0.0,3049.014738139284,23778.767290253385,2.537854015827179e-11,23778.76729025336,True
S1,134,6,36,7135.246625215525,7.502376725484623,5775.0645424910035,1.5702474486439333,4507.179658250346,32488.51318905037,1.1896190699189901e-11,32488.513189050358,True
S1,135,6,36,1578.7712625941642,1.7053025658242404e-13,289.9466575811019,3.645936885732226e-14,375.1281046831772,1250.4899571141777,0.0,1250.4899571141777,True
S1,136,6,36,1329.8769653747715,0.0,505.8210178300686,0.0,645.5047394407801,2155.1914114293295,0.0,2155.1914114293295,True
S1,137,6,36,9517.249384014716,0.0,700.8077907233975,0.0,1025.1725204150625,4213.097284393434,0.0,4213.097284393434,True
S1,138,6,36,9035.665089929966,96.08975667683501,496.20644619590564,20.11158607246339,600.5819729300177,3461.536168662636,1.4275428839027881e-11,3461.536168662622,True
S1,139,6,36,8368.203971548799,195.4693252534164,4065.8606716873605,39.952680398541034,3228.188214857273,23543.400390818686,7.930793799459934e-13,23543.400390818686,True
S1,140,6,36,5142.717820260785,58.32283171757297,7171.697475508798,11.920813930926528,6553.920909067145,41585.18062599338,4.18420853520729e-13,41585.18062599338,True
S1,141,6,36,7443.564098713115,50.484186854756956,758.989554976806,10.318645035343653,677.3014808771266,4795.240115037673,1.9826984498649836e-11,4795.240115037653,True
S1,142,6,36,1639.2082475342106,21.354653907582588,228.5035601071851,4.469529062857036,298.23555107369396,1024.757104469626,0.0,1024.757104469626,True
S1,143,6,36,1330.075034828632,121.16793687429589,326.3557369199688,25.360449187790223,434.0031784990482,1446.6772616634942,1.8944695812095345e-13,1446.677261663494,True
S1,144,6,36,9080.936039711463,0.0,1574.7126181995782,0.0,1698.8058253330312,9599.091206576186,0.0,9599.091206576186,True
S1,145,6,36,6569.898176678042,0.0,6692.473648439665,0.0,5629.996737045797,36096.17778880637,0.0,36096.17778880637,True
S1,146,6,36,4902.977752594135,37.146358290201874,7513.080825770388,7.7747327901776115,6547.882523197824,43511.69013284045,3.1723175197839737e-12,43511.69013284045,True
S1,147,6,36,9391.298909618603,85.12352513759282,884.1737879743546,17.816353811298182,1043.4414311751352,5968.045343686389,2.3792381398379804e-12,5968.045343686386,True
S1,148,6,36,9116.610525825265,0.0,7816.868293723902,0.0,6459.93261392126,44101.30016811445,0.0,44101.30016811445,True
S1,149,6,36,1853.1425072941202,23.94991353117132,491.3858458782225,5.012716902074158,666.3270776803147,2830.184663032813,0.0,2830.184663032813,True
S1,150,6,36,2305.797128553745,0.0,0.5371748819556501,0.0,0.3372921083799527,0.0,0.0,0.0,True
S1,151,6,36,8485.785228083116,0.0,2064.6604456942323,0.0,2490.028728858767,9700.753626107957,0.0,9700.753626107957,True
S1,152,6,36,8338.836256715638,0.0,824.4968890480948,0.0,1093.264382881259,4151.633430543932,0.0,4151.633430543932,True
S1,153,6,36,8390.540914797415,0.0,7200.8520069036,0.0,8345.941491630929,40043.1492776562,9.787441968001077e-13,40043.1492776562,True
S1,154,6,36,7869.384748242682,0.0,1200.3242913304134,0.0,1681.4983717111566,5879.559404301818,1.9152821550960654e-12,5879.559404301816,True
S1,155,6,36,8023.675977641645,0.0,6760.248142484044,0.0,8061.25511809554,37050.78479108274,2.3792381398379804e-12,37050.78479108274,True
S1,156,6,36,1212.184316845076,0.0,1769.1526053234325,0.0,2277.7325020472053,7592.441673490683,5.611013875750359e-13,7592.441673490682,True
S1,157,6,36,3120.6726813447035,0.0,1109.4584538739919,0.0,1499.1351624100623,5347.310028912205,0.0,5347.310028912205,True
S1,158,6,36,9321.560972987054,34.41324726435437,2106.0600732319117,7.0338477284692065,2201.7602345675004,13117.849854569846,6.144829512777505e-09,13117.849854563701,True
S1,159,6,36,8856.090716806122,0.0,492.4461391841681,0.0,646.3265019822619,2188.6893009193313,0.0,2188.6893009193313,True
S1,160,6,36,8987.965223859836,0.0,2389.996494444826,0.0,2782.301223629219,13234.587379277458,0.0,13234.587379277458,True
S1,161,6,36,9374.419055486325,97.9403417081628,2032.0835794269688,20.018379688561176,2392.50107836079,9246.914857568047,1.5380265949715976e-12,9246.914857568045,True
S1,162,6,36,9350.500473793263,88.62556407418356,892.5560455049003,18.11449869183121,767.6715640003681,5324.163344234406,0.0,5324.163344234406,True
S1,163,6,36,2382.633539510604,0.0,1050.7305760714726,0.0,1271.3269350053931,4330.209702909359,4.78960648919724e-12,4330.209702909355,True
S1,164,6,36,1800.9481795819318,171.13987369910518,576.8547858553279,34.97989604497718,725.3232458588038,2417.779156290959,6.223643822522718e-13,2417.7791562909583,True
S1,165,6,36,10106.652981762065,52.83967470272728,4458.452230479035,10.768214754729396,3386.6254593570493,24893.373285092377,0.0,24893.373285092377,True
S1,166,6,36,9970.955619528619,13.945279824145132,2864.3755658722494,2.9187470671938818,2390.595044290658,15492.78024089058,5.551555659621954e-12,15492.780240890575,True
S1,167,6,36,10093.695686868687,136.14607595459768,3977.843228837081,28.495373697297296,3614.1894088188883,23344.287180516836,3.9653968997299674e-12,23344.287180516832,True
S1,168,6,36,10130.678709034792,165.23997143421082,3747.37288374517,34.58472602118032,3546.949958285724,22417.358629802427,2.062006387859583e-11,22417.358629802406,True
S1,169,6,36,10061.137793490461,0.0,2302.2018506978047,0.0,2616.2438210424916,13808.71313764485,3.9653968997299674e-12,13808.713137644847,True
S1,170,6,36,2605.9340259455685,225.22934725335347,0.0,47.045384413331504,0.0,0.0,0.0,0.0,True
S1,171,6,36,2387.7569906958483,166.48079572767767,2.2737367544323206e-13,34.77412303484487,1.4355236999108455e-13,0.0,0.0,0.0,True
S1,172,6,36,9912.625273698082,118.13372971815875,3393.964480941388,24.675499860684916,3955.412623244911,21113.557756216105,0.0,21113.557756216105,True
S1,173,6,36,10108.193055555555,232.2675515793846,895.6514824014131,48.515508232169374,752.080467747606,5386.527122522548,7.137714419513941e-12,5386.527122522541,True
S1,174,6,36,9947.113423529743,28.55260070356462,655.8859992090536,5.96400110589331,713.208791104736,2736.99251952038,6.501657878743572e-12,2736.9925195203737,True
S1,175,6,36,10128.783796296297,124.17605255835986,1765.7411034516592,25.93760626126,1865.8334047017743,10727.36702426212,2.3792381398379804e-12,10727.367024262117,True
S1,176,6,36,10106.175,320.1206663320975,1359.8100381637214,66.86606337008381,906.9639683938767,7617.15037801474,0.0,7617.15037801474,True
S1,177,6,36,3167.807654231201,72.01408585155264,0.0,15.042135464922211,0.0,0.0,0.0,0.0,True
S1,178,6,36,2463.8980717143672,0.0,288.13616482117465,0.0,297.3189978527558,834.7355375502327,0.0,834.7355375502327,True
S1,179,6,36,9845.577963493271,0.0,4092.4460572662783,0.0,4538.935937073279,25429.2452033759,0.0,25429.2452033759,True
S1,180,6,36,10087.868518518519,140.516820784454,401.42273460512513,29.483562768674776,564.629927873578,2800.324996605363,3.9653968997299674e-12,2800.324996605359,True
S1,181,6,36,6274.50079222222,0.0,15826.591141561497,0.0,18060.693960017135,82464.32227389759,0.0,82464.32227389759,True
S1,182,6,36,4348.601555670605,0.0,15560.661586027285,0.0,16429.497313798347,77912.62497993789,8.535785411822872e-13,77912.62497993789,True
S1,183,6,36,5880.03858654882,1.5205614545266144e-12,17212.375618144517,7.302055848867894e-13,20004.20183910054,87117.00176637492,2.0171960102288722e-11,87117.0017663749,True
S1,184,6,36,1200.0,0.0,6364.854771609937,0.0,8520.077631471477,30896.202446562365,5.551555659621954e-12,30896.202446562358,True
S1,185,6,36,1200.0,0.0,5663.9988331913155,0.0,7531.750126882166,25991.67904071736,0.0,25991.67904071736,True
S1,186,6,36,4854.1158152106655,0.0,22562.898276984837,0.0,24224.418374767105,114650.06734300856,3.9653968997299674e-12,114650.06734300856,True
S1,187,6,36,5370.234440633273,0.0,10688.21681137522,0.0,10900.496286851072,54553.14700893942,0.0,54553.14700893942,True
S1,188,6,36,7948.136575850527,0.0,4594.551575681564,0.0,6007.167303852346,24476.700912566324,3.9653968997299674e-12,24476.70091256632,True
S1,189,6,36,8023.767147472707,0.0,4507.00705744052,0.0,5047.980940859562,23707.105720738902,0.0,23707.105720738902,True
S1,190,6,36,7571.224368305058,0.0,8618.219599080983,0.0,9514.134020280066,47390.698007734274,0.0,47390.698007734274,True
S1,191,6,36,1200.0,0.0,3871.9328386332145,0.0,5143.675394260692,17843.689591104056,3.1723175197839737e-12,17843.689591104052,True
S1,192,6,36,1200.0,0.0,4092.1075065803743,0.0,5503.240141995049,21398.963405265513,0.0,21398.963405265513,True
S1,193,6,36,8521.404975264953,0.0,1390.5999165256508,0.0,1731.762202491059,6585.294162039323,3.9653968997299674e-12,6585.294162039319,True
S1,194,6,36,8691.757977379355,0.0,4068.9988489572393,0.0,4382.986920394511,22890.754753792997,0.0,22890.754753792997,True
S1,195,6,36,10036.193055555555,433.51594401526415,2.2737367544323206e-13,86.19592191707656,1.5676846487622244e-13,0.0,0.0,0.0,True
S1,196,6,36,9920.355499051628,0.0,309.2270995982507,0.0,405.03134994994633,1101.1606242867247,3.9653968997299674e-12,1101.1606242867208,True
S1,197,6,36,9941.9090274523,63.542174477983394,2982.3732859459033,13.299377118241932,3008.1549535754853,18299.987871032754,7.137714419513941e-12,18299.987871032747,True
S1,198,6,36,3155.5198272615066,179.8057390593184,0.0,37.63334118511534,0.0,0.0,0.0,0.0,True
